Date,Customer ID,Product Category,Product Name,Product Price,Page Visits,Number of Conversions,Quantity,Discount,Sales
2023-10-02,3992,Smartphones,Whether PM thing outside success.,1254,7,0,4,0.21866471364872778,3919.177796337982
2021-01-28,1283,Speakers,Population democratic kind structure.,1993,8,1,4,0.19490075100893386,6418.251212956779
2022-08-19,1259,Speakers,Man list final hold Mr.,1347,2,0,3,0.19690278830395808,3245.3158324637056
2022-07-03,1691,Speakers,Start indeed commercial someone so.,1898,10,0,4,0.10931477911758769,6762.082196939275
2021-03-25,1,Desktops,Marriage kitchen area pull either which training.,1838,2,0,1,0.12197796220275277,1613.8045054713402
2020-03-16,3784,Headphones,Form newspaper interest there little.,664,3,1,5,0.011010668795864376,3283.44457959773
2021-04-15,785,Tablets,Prepare safe study country I business.,1737,4,1,1,0.0046700512080972145,1728.888121051535
2023-01-04,918,Laptops,Arrive any nor school.,502,3,0,5,0.053114533803450215,2376.6825201533397
2023-06-24,2294,Laptops,Life feel dinner record minute however painting.,478,5,1,5,0.06931624377011446,2224.3341773894263
2023-03-25,3380,Tablets,Go upon example begin same ever agree.,1037,2,0,1,0.12569381381349046,906.6555150754104
2021-07-26,3543,Desktops,Avoid third worry lay. View by charge democratic.,1213,10,0,4,0.07115453677343882,4506.758187575275
2023-08-17,1924,Laptops,Notice significant apply really me.,113,1,0,4,0.06800032480852188,421.2638531865481
2021-03-31,3910,Speakers,Research position newspaper official.,559,6,0,2,0.20170857549926585,892.4898125918209
2021-08-19,1280,Smartphones,Agree third why open account operation.,91,4,0,1,0.18394630425302985,74.26088631297429
2020-08-27,4325,Desktops,My return art owner whole card.,1640,9,0,1,0.01837278379992192,1609.868634568128
2022-11-01,4638,Laptops,Agent hospital garden ready.,725,5,0,4,0.12249921884920507,2544.7522653373053
2022-05-29,2828,Smartphones,Read million either even summer.,477,2,0,1,0.25780183769250375,354.0285234206757
2023-02-01,2594,Tablets,Suggest during establish point trouble.,333,5,1,2,0.17516816110327119,549.3380047052215
2022-12-01,238,Laptops,Simple election keep stock property service.,1704,6,0,1,0.2545528733310721,1270.2419038438532
2023-06-22,1051,Headphones,Specific everything rather officer during.,1507,7,1,3,0.25265238163817244,3378.758582613822
2021-01-01,887,Smartphones,Policy discussion big religious.,1604,4,1,5,0.22678623683344615,6201.174380595762
2021-11-20,3513,Desktops,Million stage unit through response rather.,703,9,1,4,0.1296943378977015,2447.2995218316637
2022-01-07,1423,Speakers,Manage main bill color deal.,680,7,0,1,0.1410487219811487,584.0868690528189
2022-05-19,4035,Tablets,Gas herself already data television.,416,2,0,2,0.21352044033239329,654.3509936434488
2021-09-01,522,Desktops,Environmental analysis eye system.,416,2,0,4,0.041932290887414715,1594.224667963342
2022-09-10,418,Desktops,Street wall realize sell per.,1694,10,0,1,0.18357943647015432,1383.0164346195586
2020-05-04,3028,Headphones,Available suffer accept citizen not.,557,8,0,2,0.0736711376331738,1031.9303526766444
2021-01-01,3724,Speakers,Long quickly nearly prove site which decision.,1076,2,1,5,0.2811149112956642,3867.601777229327
2023-09-20,3677,Headphones,Include top once. Those agreement full cut.,529,3,1,5,0.21188893458544797,2084.55376802149
2020-01-11,2678,Tablets,Institution study loss pay.,1546,2,1,1,0.17083201559678382,1281.893703887372
2023-11-26,3705,Desktops,Admit ten skin step perhaps movie live.,1974,4,1,4,0.2667764958270577,5789.532788949552
2021-12-10,1327,Desktops,From our door several.,1945,6,1,1,0.08000124285638278,1789.3975826443354
2023-01-01,69,Headphones,Identify American artist really course fall.,1625,8,1,5,0.22443468027983446,6301.468222726345
2022-06-17,136,Tablets,Half among collection drug. Tv thank arrive our.,1934,1,1,2,0.12141428799264334,3398.3695340444556
2021-02-02,4163,Speakers,Meet final trade point also understand.,1114,4,0,1,0.21178392915555494,878.0727029207118
2020-01-30,1742,Tablets,Can business degree knowledge level into floor.,1694,9,1,5,0.20066834505200426,6770.339117409524
2020-02-17,90,Speakers,Writer class everyone often game think range.,1678,3,1,3,0.2366216961711169,3842.8463814745974
2020-07-13,4776,Smartphones,Sometimes series fish begin garden fish improve.,610,6,0,5,0.0408039827518776,2925.547852606773
2020-01-22,857,Tablets,What eight every pick.,1687,1,1,3,0.21130174860338347,3991.6018503182763
2020-06-24,4388,Tablets,Make perhaps require perform life west.,1432,5,1,1,0.10262156881226235,1285.0459134608402
2020-07-02,749,Laptops,Population seven send prepare yard part figure.,511,10,0,3,0.24974907071714306,1150.1346745906196
2021-11-13,4609,Desktops,Within hour shake answer ask simple.,1953,5,0,5,0.22889571912040588,7529.833302789237
2022-12-30,189,Speakers,Girl ten red interview.,578,4,1,1,0.2592999812546659,428.1246108348031
2020-02-18,1027,Headphones,Possible page professional never course.,432,6,0,2,0.16865438469966007,718.2826116194937
2022-05-15,1966,Smartphones,Pm describe factor later money lay certainly.,54,3,1,3,0.07658509329765975,149.59321488577913
2021-11-15,3027,Laptops,Onto middle push account common scene difficult.,874,9,1,2,0.1287463816076285,1522.9513249498652
2020-03-07,1851,Laptops,News report security mission person.,1714,8,1,3,0.28161131063350037,3693.9546407225416
2023-10-08,4988,Laptops,Account shake middle less each office.,1314,7,1,5,0.16015873763712477,5517.757093724091
2023-09-12,3925,Headphones,Mention financial food old event kind.,1813,3,0,4,0.060155460579395456,6815.752599878224
2021-05-13,1933,Speakers,Kind affect court he history true while.,728,3,0,4,0.014791733905193626,2868.926470868076
2022-03-03,4455,Smartphones,Race give sure yet economic effort.,1278,8,1,3,0.27447192518859015,2781.6746388269457
2023-10-16,2178,Laptops,Myself crime eat live five computer.,1415,9,0,4,0.0138387811360148,5581.672498770156
2022-04-19,3010,Smartphones,Yard wear two hold wish. Break always Mr tree.,617,10,0,5,0.15103031244073767,2619.071486120324
2023-01-29,2709,Laptops,Threat find another price left bank green fly.,648,1,1,1,0.14947944867986324,551.1373172554487
2023-12-17,3735,Laptops,Sell recognize everybody special strong believe.,140,3,1,1,0.15147702169425986,118.79321696280363
2021-10-23,1593,Headphones,Risk specific share conference.,249,5,0,2,0.144453556745617,426.06212874068274
2023-05-17,914,Smartphones,Lose grow low among mind. Identify surface take.,719,9,1,3,0.06018555518408357,2027.1797574679317
2020-01-23,2927,Tablets,Reality central between land.,275,9,0,5,0.24576128619540738,1037.0782314813148
2020-07-30,2663,Headphones,Necessary one pattern happen next else.,1987,4,1,1,0.07159788186204524,1844.735008740116
2020-10-31,3306,Laptops,Agreement woman start sense wonder drug two.,1503,9,0,2,0.2678475284761933,2200.8503294005627
2022-01-06,2866,Smartphones,Probably follow own ahead a.,1286,3,1,3,0.27156001826135123,2810.321449547707
2020-12-13,839,Smartphones,Parent enough state week modern not our.,1773,8,0,3,0.2983004593672192,3732.339856625761
2021-11-13,912,Tablets,Wide edge thus former power hand herself.,623,8,0,1,0.0064726507587149484,618.9675385773206
2020-05-07,621,Speakers,Hot race production family movie.,623,2,0,5,0.282415773611698,2235.2748651995607
2023-06-08,4979,Smartphones,Good once reveal audience now would how table.,1033,5,1,2,0.0858473730240134,1888.6393273323883
2020-12-01,2262,Smartphones,Sign major citizen same thousand.,639,10,1,1,0.21007530355621007,504.76188102758175
2023-09-25,1868,Desktops,Daughter court stop free.,1736,6,1,2,0.20579134103816257,2757.4924639154997
2020-01-26,2962,Headphones,Return thus up what watch.,1577,2,1,1,0.27979253807249094,1135.7671674596818
2021-09-07,2116,Tablets,Number cover once.,1874,2,1,3,0.03468988813983491,5426.973448877849
2021-10-26,2203,Speakers,Attack himself top edge become among however.,1253,3,1,1,0.2784240160598006,904.1347078770698
2020-04-22,1520,Laptops,Buy site worker process. Next mention my reason.,1646,4,0,4,0.25038456183950997,4935.468044848666
2023-07-26,1072,Speakers,Old idea top race thing.,389,10,0,1,0.1553888588470788,328.5537339084864
2020-06-14,549,Smartphones,Special high country vote majority prepare other.,1109,5,1,1,0.23375634067235165,849.764218194362
2021-04-22,3293,Tablets,Take professor second movement.,1764,5,1,1,0.20532396160919344,1401.808531721383
2022-11-05,1659,Speakers,Tell owner deal cup.,623,1,0,3,0.09443464830304767,1692.5016423216039
2022-01-18,4655,Laptops,Market another though. Fund special medical.,1424,4,1,4,0.20116834404164854,4550.14511233877
2021-01-14,1865,Tablets,Story seek to bill analysis.,173,1,0,3,0.1716717460734336,429.90236378788796
2023-02-26,3084,Laptops,Ball walk cold medical morning around level.,1205,1,0,1,0.22032538813906669,939.5079072924246
2021-12-08,4679,Headphones,Down difficult why scientist world.,683,5,1,1,0.05230832741389628,647.2734123763089
2023-01-25,144,Speakers,None nature with wear business us likely.,411,1,1,4,0.14041734905296135,1413.1538781569316
2023-07-02,4803,Tablets,Government stop week any turn form strategy.,871,7,0,1,0.19831926187960452,698.2639229028645
2023-09-17,1645,Desktops,Anything leave energy race range bed provide.,1151,10,0,5,0.2806797962411847,4139.687772631983
2021-10-09,279,Headphones,Sometimes challenge international contain know.,386,7,0,4,0.1981243694226346,1238.0959736114523
2021-10-10,447,Tablets,Choice great seven available issue.,1713,2,1,5,0.1218823848883937,7521.077373430909
2022-03-16,216,Smartphones,Number free election particularly herself.,103,10,0,4,0.1664778408881398,343.4111295540864
2023-06-07,727,Smartphones,Force care physical short.,450,6,0,5,0.08735878270985799,2053.4427389028197
2023-03-23,3200,Desktops,Know on leg raise behind.,855,4,1,5,0.20538538192285996,3396.9774922797737
2022-04-17,588,Desktops,Detail down bad plan cold national sound.,1619,6,0,2,0.21019969471568115,2557.3733885106244
2021-05-17,3023,Tablets,Capital reach dark able marriage around action.,771,4,0,4,0.016212733590180693,3033.9999296078827
2023-05-20,2454,Smartphones,Million animal car method manager quite.,1599,3,0,1,0.10186986731340279,1436.110082165869
2020-06-13,1392,Smartphones,Word public game hair enjoy coach most.,1506,3,1,1,0.1884506392129309,1222.193337345326
2020-02-02,2270,Headphones,Development space important shake system source.,581,1,1,1,0.07776772268718281,535.8169531187468
2021-03-26,2607,Desktops,Teach agency boy table action.,1717,3,0,1,0.020833323118941958,1681.2291842047766
2021-11-21,979,Speakers,Possible reality international event.,944,6,1,5,0.22993041862953442,3634.728424068597
2022-03-06,3447,Headphones,Cover know entire conference.,1599,3,1,1,0.09655015015980088,1444.6163098944785
2020-07-13,352,Tablets,Week court response go.,886,5,0,3,0.0775574931883466,2451.852183105375
2022-01-13,3814,Headphones,Suddenly official education adult audience.,106,8,0,3,0.01297165967156898,313.87501222444104
2020-09-05,1481,Speakers,Why goal how always prove law audience.,633,5,1,2,0.29810435921040557,888.5998812396266
2023-06-30,1056,Tablets,Off consider nature become again you fall.,959,10,0,4,0.05371932351459772,3629.932674998003
2023-11-02,1316,Speakers,Its politics board TV.,78,1,1,3,0.12000752991115121,205.91823800079064
2020-12-06,1935,Smartphones,Relationship stop wall lead.,1287,6,0,1,0.22822673022674142,993.2721981981838
2021-01-07,740,Desktops,Foot bank strategy ahead see camera.,104,9,0,5,0.16646107156777598,433.4402427847565
2022-09-30,2003,Laptops,Citizen class TV risk.,1395,4,1,5,0.07370379343756985,6460.9160407729505
2021-02-05,1250,Headphones,Movement some experience. Not similar lot catch.,1721,4,0,5,0.1649427627041164,7185.667526931078
2021-09-13,303,Desktops,Have poor leg put air movie environment.,1778,4,1,1,0.24859251501821744,1336.0025082976094
2023-08-24,1917,Tablets,Kid start she wind national.,765,2,1,5,0.2717620223447403,2785.510264531368
2023-02-03,2524,Laptops,Laugh positive exactly success green industry.,1632,7,0,5,0.08134706398466914,7496.2079578851
2021-09-01,4588,Desktops,Report stop own everybody certain on.,1228,6,0,2,0.1715901743573449,2034.5745317783608
2020-10-02,995,Speakers,Whatever east produce establish.,1408,7,0,4,0.021005303601700196,5513.698130115225
2023-04-13,480,Desktops,Happy consider each together partner ever worry.,1653,2,0,1,0.11121644265443485,1469.159220292219
2021-02-02,3353,Desktops,Safe agree but yes accept but.,586,3,0,3,0.16769594542318542,1463.19052794604
2021-01-23,776,Tablets,Good notice it seek.,968,9,0,2,0.12011198340923057,1703.4632001197297
2023-10-12,3864,Headphones,Forget radio board.,1395,4,1,4,0.2435511598845807,4220.98452784404
2022-10-01,1307,Tablets,Garden look our include wear. Bit boy he join.,303,6,1,2,0.2031726856372442,482.87735250383
2023-09-15,1214,Laptops,Well theory them.,527,6,0,5,0.16617559733133844,2197.1273010319233
2022-05-08,4054,Tablets,Prevent moment walk fight.,547,8,0,5,0.19112739837253154,2212.266565451126
2020-06-06,4884,Desktops,Concern call authority trip camera travel visit.,1017,3,0,4,0.16817575829831033,3383.8610152424735
2022-12-16,2895,Laptops,Amount either speak result test prove.,366,6,1,2,0.16029460845696977,614.6643466094981
2020-10-12,3231,Desktops,Stuff dark add benefit how TV.,1011,4,1,3,0.2690493226504497,2216.973404401186
2020-10-04,1688,Tablets,Soon degree bar year trial stock writer.,1006,10,1,3,0.001972451976893941,3012.047139933734
2021-06-08,466,Headphones,Generation stage candidate suggest choose.,1901,10,0,4,0.08698313243487986,6942.580260965174
2021-11-29,3633,Headphones,Green hundred respond record large together kind.,1591,4,0,4,0.009935879889694544,6300.768060381984
2023-03-08,2788,Tablets,Writer a own especially hit professional.,1244,5,1,4,0.16821131203971992,4138.980511290353
2020-01-16,2035,Speakers,Hand upon consumer throw officer discussion.,745,5,1,4,0.26940154688584117,2177.183390280193
2023-02-01,1685,Desktops,Same plant choose four. Beat effect may.,265,6,1,2,0.11146349456758721,470.9243478791788
2020-02-03,1855,Desktops,Short dark special ahead decision individual.,829,7,1,2,0.05205975383347156,1571.684928144104
2023-06-05,4484,Speakers,Road anything eat. Believe part next.,1622,3,1,5,0.22150964437801754,6313.556784094278
2023-05-19,1995,Headphones,Become process film huge article.,1147,4,1,3,0.27454973647130315,2496.2743568022456
2021-03-23,2951,Speakers,Middle between risk true inside film.,1685,3,0,5,0.196798335924595,6766.9740198352865
2023-01-04,2517,Desktops,Federal law safe.,490,1,1,2,0.21837788246155862,765.9896751876726
2022-03-13,1630,Smartphones,Town provide industry possible.,584,1,1,4,0.2415237375025276,1771.8005491940953
2020-05-24,4724,Headphones,Contain relationship class include onto.,1326,4,1,4,0.03174220392310808,5135.639350391834
2021-08-13,46,Smartphones,Base policy Democrat option time.,622,10,0,1,0.09784757831900215,561.1388062855807
2021-08-07,3751,Headphones,Sense husband too president child move will.,371,7,0,4,0.13197100563208902,1288.1550276419798
2020-10-13,3988,Speakers,Democrat happy have somebody business.,1177,6,1,2,0.28245529882613857,1689.1002265632696
2020-11-23,2957,Headphones,Sport letter material their how deep trade.,648,5,0,5,0.25567310618411315,2411.6191359634736
2022-10-01,4250,Tablets,Fast dog public power number act we.,1585,9,0,2,0.17330065342883616,2620.6369286305894
2022-10-06,2651,Tablets,Kid traditional box world state garden.,918,4,0,4,0.26093000857010024,2713.8650085305917
2023-02-01,2492,Desktops,Big eat another standard.,1840,1,0,5,0.016961572573930637,9043.953532319838
2022-02-04,2505,Headphones,Economy interest soldier she school.,614,2,1,4,0.05980730059319975,2309.1132697431017
2023-09-30,4737,Desktops,Page least deal chair.,1469,4,1,3,0.20377740530353297,3508.9529748273303
2023-08-26,4824,Desktops,Certainly until anything fall account herself.,811,5,0,3,0.06986573518296617,2263.0166662998436
2020-03-01,687,Smartphones,Ahead reflect government all yard.,936,4,0,4,0.1467889761013044,3194.4220734767164
